## [BeGaze]
## Converted from:	C:\Program Files\SMI\Experiment Suite 360\Experiment Center 2\Results\cogaid_rapidRead_1_8\P06-eye_data.idf
## Date:	28.03.2013 15:01:04
## Version:	BeGaze 3.2.28
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	1935
## Reversed:	none
## [Run]
## Subject:	P06
## Description:	Run1
## [Calibration]
## Calibration Type:	5-point
## Calibration Area:	1680	1050
## Calibration Point 0:	Position(840;525)
## Calibration Point 1:	Position(420;105)
## Calibration Point 2:	Position(1512;262)
## Calibration Point 3:	Position(1260;945)
## Calibration Point 4:	Position(167;787)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1140-06110-SMU
## Operating System :	5.1
## IView X Version:	2.7.13
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR
##
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]
1516458486	SMP	1	989.51	318.32	989.51	318.32	
1516466868	SMP	1	986.29	287.68	986.29	287.68	
1516475230	SMP	1	986.96	275.14	986.96	275.14	
1516483592	SMP	1	955.66	279.08	955.66	279.08	
1516491841	SMP	1	975.37	324.11	975.37	324.11	
1516500216	SMP	1	993.39	317.07	993.39	317.07	
1516508642	SMP	1	988.22	281.84	988.22	281.84	
1516516874	SMP	1	980.72	280.62	980.72	280.62	
1516525222	SMP	1	981.26	268.54	981.26	268.54	
1516533608	SMP	1	988.24	277.60	988.24	277.60	
1516542017	SMP	1	986.92	289.50	986.92	289.50	
1516550228	SMP	1	979.05	285.48	979.05	285.48	
1516558602	SMP	1	983.96	321.73	983.96	321.73	
1516566966	SMP	1	964.77	286.40	964.77	286.40	
1516575344	SMP	1	974.01	302.24	974.01	302.24	
1516583627	SMP	1	973.57	320.90	973.57	320.90	
1516591994	SMP	1	971.98	311.39	971.98	311.39	
1516600363	SMP	1	972.80	317.16	972.80	317.16	
1516608743	SMP	1	974.51	268.56	974.51	268.56	
1516616960	SMP	1	920.46	320.55	920.46	320.55	
1516625396	SMP	1	802.79	314.32	802.79	314.32	
1516633749	SMP	1	717.70	222.68	717.70	222.68	
1516641983	SMP	1	705.41	166.84	705.41	166.84	
1516650333	SMP	1	705.75	192.64	705.75	192.64	
1516658763	SMP	1	707.27	158.83	707.27	158.83	
1516667070	SMP	1	724.29	339.48	724.29	339.48	
1516675390	SMP	1	748.85	350.30	748.85	350.30	
1516683726	SMP	1	757.15	345.90	757.15	345.90	
1516692093	SMP	1	770.13	342.98	770.13	342.98	
1516700466	SMP	1	762.10	316.62	762.10	316.62	
1516708768	SMP	1	771.24	348.58	771.24	348.58	
1516717115	SMP	1	769.44	351.65	769.44	351.65	
1516725465	SMP	1	772.51	366.78	772.51	366.78	
1516733860	SMP	1	773.89	360.01	773.89	360.01	
1516742096	SMP	1	772.34	371.05	772.34	371.05	
1516750512	SMP	1	775.21	381.26	775.21	381.26	
1516758886	SMP	1	777.39	376.10	777.39	376.10	
1516767230	SMP	1	785.98	362.07	785.98	362.07	
1516775469	SMP	1	781.56	330.41	781.56	330.41	
1516783883	SMP	1	777.19	376.28	777.19	376.28	
1516792229	SMP	1	782.53	387.42	782.53	387.42	
1516800482	SMP	1	772.64	393.59	772.64	393.59	
1516808851	SMP	1	768.94	382.50	768.94	382.50	
1516817213	SMP	1	777.41	404.08	777.41	404.08	
1516825563	SMP	1	765.62	408.14	765.62	408.14	
1516833880	SMP	1	762.26	389.71	762.26	389.71	
1516842229	SMP	1	782.60	391.20	782.60	391.20	
1516850612	SMP	1	782.41	362.67	782.41	362.67	
1516858978	SMP	1	742.59	398.47	742.59	398.47	
1516867248	SMP	1	654.16	355.79	654.16	355.79	
1516875608	SMP	1	646.65	259.18	646.65	259.18	
1516883988	SMP	1	663.42	284.92	663.42	284.92	
1516892350	SMP	1	661.05	326.67	661.05	326.67	
1516900589	SMP	1	670.20	332.14	670.20	332.14	
1516908976	SMP	1	662.05	343.92	662.05	343.92	
1516917345	SMP	1	650.72	336.75	650.72	336.75	
1516925620	SMP	1	658.34	296.20	658.34	296.20	
1516933947	SMP	1	666.48	285.35	666.48	285.35	
1516942356	SMP	1	662.88	273.78	662.88	273.78	
1516950746	SMP	1	668.87	311.11	668.87	311.11	
1516958998	SMP	1	668.42	286.58	668.42	286.58	
1516967292	SMP	1	679.51	323.12	679.51	323.12	
1516975721	SMP	1	681.49	327.34	681.49	327.34	
1516984092	SMP	1	678.03	331.53	678.03	331.53	
1516992388	SMP	1	697.71	341.86	697.71	341.86	
1517000718	SMP	1	697.26	342.31	697.26	342.31	
1517009161	SMP	1	701.50	293.61	701.50	293.61	
1517017485	SMP	1	709.25	334.77	709.25	334.77	
1517025763	SMP	1	711.26	341.35	711.26	341.35	
1517034116	SMP	1	717.68	342.35	717.68	342.35	
1517042448	SMP	1	717.67	337.08	717.67	337.08	
1517050729	SMP	1	722.96	338.46	722.96	338.46	
1517059093	SMP	1	724.51	345.27	724.51	345.27	
1517067455	SMP	1	732.99	348.14	732.99	348.14	
1517075888	SMP	1	732.25	345.39	732.25	345.39	
1517084118	SMP	1	731.44	346.04	731.44	346.04	
1517092484	SMP	1	733.39	348.52	733.39	348.52	
1517100809	SMP	1	731.24	356.80	731.24	356.80	
1517109260	SMP	1	730.74	359.45	730.74	359.45	
1517117469	SMP	1	718.79	358.97	718.79	358.97	
1517125835	SMP	1	724.22	354.71	724.22	354.71	
1517134185	SMP	1	720.49	365.59	720.49	365.59	
1517142588	SMP	1	675.44	369.98	675.44	369.98	
1517150877	SMP	1	686.41	334.44	686.41	334.44	
1517159255	SMP	1	678.00	323.75	678.00	323.75	
1517167560	SMP	1	666.59	252.95	666.59	252.95	
1517175966	SMP	1	686.54	421.64	686.54	421.64	
1517184256	SMP	1	734.95	430.75	734.95	430.75	
1517192595	SMP	1	766.93	399.39	766.93	399.39	
1517200960	SMP	1	767.52	409.65	767.52	409.65	
1517209254	SMP	1	762.93	412.09	762.93	412.09	
1517217710	SMP	1	768.66	421.95	768.66	421.95	
1517225939	SMP	1	772.93	422.29	772.93	422.29	
1517234387	SMP	1	691.14	420.03	691.14	420.03	
1517242555	SMP	1	701.19	423.69	701.19	423.69	
1517250972	SMP	1	691.92	417.66	691.92	417.66	
1517259369	SMP	1	688.95	420.47	688.95	420.47	
1517267840	SMP	1	687.58	421.12	687.58	421.12	
1517275963	SMP	1	763.42	429.08	763.42	429.08	
1517284367	SMP	1	764.23	420.82	764.23	420.82	
1517292698	SMP	1	773.00	422.68	773.00	422.68	
1517301094	SMP	1	759.46	412.26	759.46	412.26	
1517309346	SMP	1	760.96	416.74	760.96	416.74	
1517317835	SMP	1	738.81	414.73	738.81	414.73	
1517326087	SMP	1	750.21	412.95	750.21	412.95	
1517334349	SMP	1	732.44	385.15	732.44	385.15	
1517342752	SMP	1	758.95	412.93	758.95	412.93	
1517351115	SMP	1	765.26	405.76	765.26	405.76	
1517359496	SMP	1	765.61	389.12	765.61	389.12	
1517367716	SMP	1	765.18	390.09	765.18	390.09	
1517376076	SMP	1	775.66	387.06	775.66	387.06	
1517384451	SMP	1	782.55	394.60	782.55	394.60	
1517392885	SMP	1	773.81	391.51	773.81	391.51	
1517401086	SMP	1	771.44	385.74	771.44	385.74	
1517409489	SMP	1	778.03	391.98	778.03	391.98	
1517417852	SMP	1	777.68	386.64	777.68	386.64	
1517426240	SMP	1	779.83	401.89	779.83	401.89	
1517434472	SMP	1	784.12	392.96	784.12	392.96	
1517442822	SMP	1	782.39	395.00	782.39	395.00	
1517451231	SMP	1	784.59	406.21	784.59	406.21	
1517459617	SMP	1	785.29	407.37	785.29	407.37	
1517467803	SMP	1	786.06	404.89	786.06	404.89	
1517476276	SMP	1	789.13	404.37	789.13	404.37	
1517484765	SMP	1	788.81	413.30	788.81	413.30	
1517492833	SMP	1	786.01	405.60	786.01	405.60	
1517501237	SMP	1	783.21	416.47	783.21	416.47	
1517509623	SMP	1	784.83	418.20	784.83	418.20	
1517517924	SMP	1	781.12	411.33	781.12	411.33	
1517526200	SMP	1	783.22	428.75	783.22	428.75	
1517534571	SMP	1	773.95	410.65	773.95	410.65	
1517542941	SMP	1	771.77	405.74	771.77	405.74	
1517551345	SMP	1	762.19	401.59	762.19	401.59	
1517559600	SMP	1	757.15	397.79	757.15	397.79	
1517567914	SMP	1	791.07	422.64	791.07	422.64	
1517576322	SMP	1	804.46	418.43	804.46	418.43	
1517584742	SMP	1	810.28	415.30	810.28	415.30	
1517593000	SMP	1	811.76	424.41	811.76	424.41	
1517601333	SMP	1	817.97	416.46	817.97	416.46	
1517609733	SMP	1	811.02	420.83	811.02	420.83	
1517617910	SMP	1	823.77	419.57	823.77	419.57	
1517626317	SMP	1	821.70	415.67	821.70	415.67	
1517634737	SMP	1	772.69	389.14	772.69	389.14	
1517643087	SMP	1	795.01	399.37	795.01	399.37	
1517651368	SMP	1	785.38	399.54	785.38	399.54	
1517659744	SMP	1	780.84	378.41	780.84	378.41	
1517668079	SMP	1	778.16	377.48	778.16	377.48	
1517676609	SMP	1	782.96	361.70	782.96	361.70	
1517684708	SMP	1	784.14	369.53	784.14	369.53	
1517693078	SMP	1	765.54	336.27	765.54	336.27	
1517701442	SMP	1	768.16	305.55	768.16	305.55	
1517709845	SMP	1	763.20	326.66	763.20	326.66	
1517718079	SMP	1	766.94	326.95	766.94	326.95	
1517726453	SMP	1	775.67	358.95	775.67	358.95	
1517734847	SMP	1	783.60	360.33	783.60	360.33	
1517743073	SMP	1	812.19	350.69	812.19	350.69	
1517751455	SMP	1	817.62	330.63	817.62	330.63	
1517759861	SMP	1	806.10	348.80	806.10	348.80	
1517768198	SMP	1	802.48	358.85	802.48	358.85	
1517776443	SMP	1	796.09	357.73	796.09	357.73	
1517784846	SMP	1	808.49	361.94	808.49	361.94	
1517793224	SMP	1	814.40	376.07	814.40	376.07	
1517801587	SMP	1	816.58	374.86	816.58	374.86	
1517809835	SMP	1	816.74	380.06	816.74	380.06	
1517818199	SMP	1	819.32	372.93	819.32	372.93	
1517826608	SMP	1	821.40	374.63	821.40	374.63	
1517834975	SMP	1	819.76	383.39	819.76	383.39	
1517843169	SMP	1	820.97	399.95	820.97	399.95	
1517851589	SMP	1	819.23	403.55	819.23	403.55	
1517859992	SMP	1	820.26	382.24	820.26	382.24	
1517868324	SMP	1	823.34	402.22	823.34	402.22	
1517876684	SMP	1	821.32	391.17	821.32	391.17	
1517884978	SMP	1	819.77	383.97	819.77	383.97	
1517893322	SMP	1	820.12	388.42	820.12	388.42	
1517901577	SMP	1	816.14	375.64	816.14	375.64	
1517909995	SMP	1	817.28	369.47	817.28	369.47	
1517918319	SMP	1	819.04	376.10	819.04	376.10	
1517926713	SMP	1	816.54	375.29	816.54	375.29	
1517934922	SMP	1	816.87	374.79	816.87	374.79	
1517943319	SMP	1	817.65	394.38	817.65	394.38	
1517951720	SMP	1	816.38	394.46	816.38	394.46	
1517960112	SMP	1	818.22	399.17	818.22	399.17	
1517968333	SMP	1	824.05	407.68	824.05	407.68	
1517976783	SMP	1	827.70	404.33	827.70	404.33	
1517985111	SMP	1	829.46	400.67	829.46	400.67	
1517993426	SMP	1	826.55	397.55	826.55	397.55	
1518001730	SMP	1	810.65	392.24	810.65	392.24	
1518010076	SMP	1	790.35	397.72	790.35	397.72	
1518018447	SMP	1	788.59	435.49	788.59	435.49	
1518026753	SMP	1	784.41	416.12	784.41	416.12	
1518035108	SMP	1	785.52	410.42	785.52	410.42	
1518043448	SMP	1	769.97	415.08	769.97	415.08	
1518051844	SMP	1	778.36	417.13	778.36	417.13	
1518060084	SMP	1	778.55	405.70	778.55	405.70	
1518068476	SMP	1	768.75	415.11	768.75	415.11	
1518076780	SMP	1	770.21	416.82	770.21	416.82	
1518085219	SMP	1	768.58	423.87	768.58	423.87	
1518093510	SMP	1	767.97	423.93	767.97	423.93	
1518101818	SMP	1	769.68	419.83	769.68	419.83	
1518110199	SMP	1	768.04	418.38	768.04	418.38	
1518118570	SMP	1	767.35	433.03	767.35	433.03	
1518126818	SMP	1	763.80	432.88	763.80	432.88	
1518135146	SMP	1	763.32	438.74	763.32	438.74	
1518143608	SMP	1	762.76	420.57	762.76	420.57	
1518151850	SMP	1	761.92	428.53	761.92	428.53	
1518160236	SMP	1	756.49	453.80	756.49	453.80	
1518168544	SMP	1	765.47	421.40	765.47	421.40	
1518176951	SMP	1	760.90	438.64	760.90	438.64	
1518185185	SMP	1	761.07	446.20	761.07	446.20	
1518193622	SMP	1	767.17	428.54	767.17	428.54	
1518201945	SMP	1	762.98	443.82	762.98	443.82	
1518210321	SMP	1	759.82	432.94	759.82	432.94	
1518218578	SMP	1	769.58	421.39	769.58	421.39	
1518226988	SMP	1	761.96	434.70	761.96	434.70	
1518235349	SMP	1	772.69	429.63	772.69	429.63	
1518243703	SMP	1	765.10	431.57	765.10	431.57	
1518251902	SMP	1	763.59	417.13	763.59	417.13	
1518260329	SMP	1	758.55	423.75	758.55	423.75	
1518268750	SMP	1	754.05	434.47	754.05	434.47	
1518277135	SMP	1	754.94	424.16	754.94	424.16	
1518285342	SMP	1	754.30	429.68	754.30	429.68	
1518293675	SMP	1	754.28	423.18	754.28	423.18	
1518302080	SMP	1	758.29	439.97	758.29	439.97	
1518310354	SMP	1	776.43	477.95	776.43	477.95	
1518318673	SMP	1	768.43	560.70	768.43	560.70	
1518327061	SMP	1	788.66	531.57	788.66	531.57	
1518335456	SMP	1	785.42	541.41	785.42	541.41	
1518343701	SMP	1	793.92	542.13	793.92	542.13	
1518352115	SMP	1	802.14	540.54	802.14	540.54	
1518360486	SMP	1	789.98	541.22	789.98	541.22	
1518368818	SMP	1	790.07	536.00	790.07	536.00	
1518377060	SMP	1	705.53	541.30	705.53	541.30	
1518385484	SMP	1	685.06	547.26	685.06	547.26	
1518393825	SMP	1	778.02	520.80	778.02	520.80	
1518402189	SMP	1	748.10	517.31	748.10	517.31	
1518410469	SMP	1	763.64	514.88	763.64	514.88	
1518418793	SMP	1	762.37	508.66	762.37	508.66	
1518427188	SMP	1	731.95	496.75	731.95	496.75	
1518435470	SMP	1	723.96	497.75	723.96	497.75	
1518443828	SMP	1	727.49	497.01	727.49	497.01	
1518452191	SMP	1	731.51	490.47	731.51	490.47	
1518460796	SMP	1	728.89	490.55	728.89	490.55	
1518468857	SMP	1	727.73	491.17	727.73	491.17	
1518477168	SMP	1	770.22	532.00	770.22	532.00	
1518485565	SMP	1	727.94	522.96	727.94	522.96	
1518493936	SMP	1	728.54	514.58	728.54	514.58	
1518502177	SMP	1	733.66	512.44	733.66	512.44	
1518510604	SMP	1	731.96	508.55	731.96	508.55	
1518518942	SMP	1	716.61	511.29	716.61	511.29	
1518527308	SMP	1	713.24	519.05	713.24	519.05	
1518535570	SMP	1	710.99	515.55	710.99	515.55	
1518543948	SMP	1	704.01	524.61	704.01	524.61	
1518552326	SMP	1	697.61	524.65	697.61	524.65	
1518560578	SMP	1	693.59	522.48	693.59	522.48	
1518568934	SMP	1	694.15	525.74	694.15	525.74	
1518577307	SMP	1	698.56	525.97	698.56	525.97	
1518585712	SMP	1	703.55	525.14	703.55	525.14	
1518593991	SMP	1	697.41	522.68	697.41	522.68	
1518602317	SMP	1	694.71	527.86	694.71	527.86	
1518610699	SMP	1	697.62	527.43	697.62	527.43	
1518619061	SMP	1	702.87	527.76	702.87	527.76	
1518627316	SMP	1	713.05	538.42	713.05	538.42	
1518635710	SMP	1	720.94	539.46	720.94	539.46	
1518644065	SMP	1	714.08	537.54	714.08	537.54	
1518652573	SMP	1	733.86	542.88	733.86	542.88	
1518660725	SMP	1	715.50	554.74	715.50	554.74	
1518669072	SMP	1	723.05	549.44	723.05	549.44	
1518677479	SMP	1	734.35	573.83	734.35	573.83	
1518685819	SMP	1	728.53	598.47	728.53	598.47	
1518694056	SMP	1	728.38	605.89	728.38	605.89	
1518702460	SMP	1	722.84	633.85	722.84	633.85	
1518710853	SMP	1	725.59	633.67	725.59	633.67	
1518719112	SMP	1	722.03	629.17	722.03	629.17	
1518727432	SMP	1	719.53	644.10	719.53	644.10	
1518735817	SMP	1	719.88	630.57	719.88	630.57	
1518744182	SMP	1	724.62	626.01	724.62	626.01	
1518752479	SMP	1	721.22	636.67	721.22	636.67	
1518760834	SMP	1	716.17	638.66	716.17	638.66	
1518769183	SMP	1	722.20	627.34	722.20	627.34	
1518777663	SMP	1	711.05	639.47	711.05	639.47	
1518785844	SMP	1	713.94	637.20	713.94	637.20	
1518794191	SMP	1	715.37	636.14	715.37	636.14	
1518802571	SMP	1	712.17	631.74	712.17	631.74	
1518810919	SMP	1	703.53	630.91	703.53	630.91	
1518819186	SMP	1	702.05	637.53	702.05	637.53	
1518827647	SMP	1	710.55	624.26	710.55	624.26	
1518835964	SMP	1	707.99	638.34	707.99	638.34	
1518844214	SMP	1	697.30	634.73	697.30	634.73	
1518852565	SMP	1	708.49	612.35	708.49	612.35	
1518860947	SMP	1	719.74	620.44	719.74	620.44	
1518869341	SMP	1	697.63	625.71	697.63	625.71	
1518877533	SMP	1	699.08	623.21	699.08	623.21	
1518885960	SMP	1	696.90	621.72	696.90	621.72	
1518894305	SMP	1	705.77	626.13	705.77	626.13	
1518902635	SMP	1	706.15	623.22	706.15	623.22	
1518910947	SMP	1	710.94	628.25	710.94	628.25	
1518919303	SMP	1	717.15	631.31	717.15	631.31	
1518927708	SMP	1	710.65	630.98	710.65	630.98	
1518936050	SMP	1	728.04	630.46	728.04	630.46	
1518944354	SMP	1	819.01	633.64	819.01	633.64	
1518952690	SMP	1	819.89	637.24	819.89	637.24	
1518961091	SMP	1	817.81	641.52	817.81	641.52	
1518969315	SMP	1	828.32	642.47	828.32	642.47	
1518977754	SMP	1	831.49	642.53	831.49	642.53	
1518986050	SMP	1	828.31	641.93	828.31	641.93	
1518994442	SMP	1	830.01	644.25	830.01	644.25	
1519002645	SMP	1	834.19	641.05	834.19	641.05	
1519011065	SMP	1	834.01	639.32	834.01	639.32	
1519019427	SMP	1	849.71	631.84	849.71	631.84	
1519027820	SMP	1	857.46	625.50	857.46	625.50	
1519036081	SMP	1	847.70	621.42	847.70	621.42	
1519044430	SMP	1	844.91	612.23	844.91	612.23	
1519052793	SMP	1	847.16	615.28	847.16	615.28	
1519061187	SMP	1	848.85	620.71	848.85	620.71	
1519069423	SMP	1	849.26	620.45	849.26	620.45	
1519077815	SMP	1	852.58	612.64	852.58	612.64	
1519086213	SMP	1	862.58	609.26	862.58	609.26	
1519094567	SMP	1	851.28	597.70	851.28	597.70	
1519102830	SMP	1	853.19	461.36	853.19	461.36	
1519111221	SMP	1	831.82	324.55	831.82	324.55	
1519119508	SMP	1	797.97	225.80	797.97	225.80	
1519127783	SMP	1	718.71	168.81	718.71	168.81	
1519136186	SMP	1	729.10	97.15	729.10	97.15	
1519144552	SMP	1	751.51	117.08	751.51	117.08	
1519152959	SMP	1	722.81	45.56	722.81	45.56	
1519161227	SMP	1	744.82	60.36	744.82	60.36	
1519169535	SMP	1	768.71	105.69	768.71	105.69	
1519177901	SMP	1	720.54	270.03	720.54	270.03	
1519186339	SMP	1	719.51	66.64	719.51	66.64	
1519194563	SMP	1	734.65	106.22	734.65	106.22	
1519202923	SMP	1	721.91	94.48	721.91	94.48	
1519211316	SMP	1	717.35	99.72	717.35	99.72	
1519219686	SMP	1	718.66	107.25	718.66	107.25	
1519227876	SMP	1	727.93	100.00	727.93	100.00	
1519236334	SMP	1	716.48	83.86	716.48	83.86	
1519244669	SMP	1	715.03	88.99	715.03	88.99	
1519252924	SMP	1	690.95	275.74	690.95	275.74	
1519261327	SMP	1	703.28	177.26	703.28	177.26	
1519269714	SMP	1	701.20	95.59	701.20	95.59	
1519278058	SMP	1	720.94	108.05	720.94	108.05	
1519286323	SMP	1	718.45	113.67	718.45	113.67	
1519294655	SMP	1	700.61	100.96	700.61	100.96	
1519303010	SMP	1	710.18	257.86	710.18	257.86	
1519311449	SMP	1	702.97	134.92	702.97	134.92	
1519319632	SMP	1	735.84	117.33	735.84	117.33	
1519328048	SMP	1	722.40	147.39	722.40	147.39	
1519336443	SMP	1	707.90	114.40	707.90	114.40	
1519344852	SMP	1	678.06	55.06	678.06	55.06	
1519353058	SMP	1	715.39	177.30	715.39	177.30	
1519361464	SMP	1	730.83	177.53	730.83	177.53	
1519369796	SMP	1	714.70	152.82	714.70	152.82	
1519378059	SMP	1	711.44	104.31	711.44	104.31	
1519386417	SMP	1	703.51	259.63	703.51	259.63	
1519394838	SMP	1	708.51	115.29	708.51	115.29	
1519403178	SMP	1	702.85	130.15	702.85	130.15	
1519411439	SMP	1	710.24	127.69	710.24	127.69	
1519419767	SMP	1	709.88	158.01	709.88	158.01	
1519428221	SMP	1	711.33	176.20	711.33	176.20	
1519436790	SMP	1	688.17	134.90	688.17	134.90	
1519444796	SMP	1	669.60	328.74	669.60	328.74	
1519453174	SMP	1	636.59	295.82	636.59	295.82	
1519461624	SMP	1	648.67	325.74	648.67	325.74	
1519469935	SMP	1	672.56	123.27	672.56	123.27	
1519478171	SMP	1	656.35	120.99	656.35	120.99	
1519486672	SMP	1	684.35	160.26	684.35	160.26	
1519494920	SMP	1	669.95	163.57	669.95	163.57	
1519503286	SMP	1	665.79	141.93	665.79	141.93	
1519511588	SMP	1	677.36	161.89	677.36	161.89	
1519519920	SMP	1	673.49	164.67	673.49	164.67	
1519528294	SMP	1	667.92	111.92	667.92	111.92	
1519536567	SMP	1	663.63	282.86	663.63	282.86	
1519544904	SMP	1	669.62	284.96	669.62	284.96	
1519553335	SMP	1	700.80	114.67	700.80	114.67	
1519561724	SMP	1	679.39	282.75	679.39	282.75	
1519569919	SMP	1	687.35	276.65	687.35	276.65	
1519578298	SMP	1	697.40	275.85	697.40	275.85	
1519586715	SMP	1	675.49	258.55	675.49	258.55	
1519595055	SMP	1	672.14	264.14	672.14	264.14	
1519603301	SMP	1	713.35	273.80	713.35	273.80	
1519611688	SMP	1	673.99	259.48	673.99	259.48	
1519620045	SMP	1	702.79	289.63	702.79	289.63	
1519628372	SMP	1	729.87	286.33	729.87	286.33	
1519636716	SMP	1	686.03	265.43	686.03	265.43	
1519645050	SMP	1	700.81	280.34	700.81	280.34	
1519653422	SMP	1	683.42	239.87	683.42	239.87	
1519661718	SMP	1	711.14	260.90	711.14	260.90	
1519670051	SMP	1	693.69	239.20	693.69	239.20	
1519678440	SMP	1	731.29	239.48	731.29	239.48	
1519686746	SMP	1	718.57	223.81	718.57	223.81	
1519695040	SMP	1	711.98	234.91	711.98	234.91	
1519703374	SMP	1	720.22	239.42	720.22	239.42	
1519711839	SMP	1	694.78	228.69	694.78	228.69	
1519720205	SMP	1	707.25	250.97	707.25	250.97	
1519728420	SMP	1	703.07	244.63	703.07	244.63	
1519736770	SMP	1	706.78	242.98	706.78	242.98	
1519745205	SMP	1	721.57	277.20	721.57	277.20	
1519753515	SMP	1	728.55	242.67	728.55	242.67	
1519761873	SMP	1	728.87	287.87	728.87	287.87	
1519770169	SMP	1	729.49	291.14	729.49	291.14	
1519778542	SMP	1	729.85	301.66	729.85	301.66	
1519786934	SMP	1	727.50	107.41	727.50	107.41	
1519795172	SMP	1	721.56	284.15	721.56	284.15	
1519803554	SMP	1	685.24	308.25	685.24	308.25	
1519811922	SMP	1	653.53	300.49	653.53	300.49	
1519820160	SMP	1	657.30	251.62	657.30	251.62	
1519828584	SMP	1	718.15	296.51	718.15	296.51	
1519836932	SMP	1	715.29	285.25	715.29	285.25	
1519845304	SMP	1	656.67	294.41	656.67	294.41	
1519853581	SMP	1	606.04	257.86	606.04	257.86	
1519861954	SMP	1	607.55	271.41	607.55	271.41	
1519870300	SMP	1	646.02	282.40	646.02	282.40	
1519878651	SMP	1	600.67	275.53	600.67	275.53	
1519887019	SMP	1	656.09	77.85	656.09	77.85	
1519895287	SMP	1	654.25	250.90	654.25	250.90	
1519903683	SMP	1	671.60	261.83	671.60	261.83	
1519912081	SMP	1	688.88	260.82	688.88	260.82	
1519920266	SMP	1	675.61	135.91	675.61	135.91	
1519928667	SMP	1	808.73	268.51	808.73	268.51	
1519937037	SMP	1	800.97	254.85	800.97	254.85	
1519945278	SMP	1	810.02	259.43	810.02	259.43	
1519953701	SMP	1	827.82	127.88	827.82	127.88	
1519962043	SMP	1	807.83	266.11	807.83	266.11	
1519970439	SMP	1	827.97	298.92	827.97	298.92	
1519978682	SMP	1	829.25	304.44	829.25	304.44	
1519987073	SMP	1	827.81	307.05	827.81	307.05	
1519995380	SMP	1	806.14	280.88	806.14	280.88	
1520003802	SMP	1	825.61	129.37	825.61	129.37	
1520011994	SMP	1	822.85	126.89	822.85	126.89	
1520020410	SMP	1	782.50	293.39	782.50	293.39	
1520028758	SMP	1	768.59	298.83	768.59	298.83	
1520037194	SMP	1	777.29	314.90	777.29	314.90	
1520045447	SMP	1	787.72	89.18	787.72	89.18	
1520053809	SMP	1	821.33	119.75	821.33	119.75	
1520062172	SMP	1	789.87	95.63	789.87	95.63	
1520070439	SMP	1	810.97	152.67	810.97	152.67	
1520078784	SMP	1	797.51	97.14	797.51	97.14	
1520087166	SMP	1	807.06	119.41	807.06	119.41	
1520095547	SMP	1	807.64	120.60	807.64	120.60	
1520103769	SMP	1	804.36	141.05	804.36	141.05	
1520112207	SMP	1	811.82	157.56	811.82	157.56	
1520120534	SMP	1	871.15	173.30	871.15	173.30	
1520128879	SMP	1	864.69	209.63	864.69	209.63	
1520137181	SMP	1	864.25	172.93	864.25	172.93	
1520145583	SMP	1	834.40	159.74	834.40	159.74	
1520153939	SMP	1	838.38	170.55	838.38	170.55	
1520162326	SMP	1	839.79	172.82	839.79	172.82	
1520170524	SMP	1	849.47	195.36	849.47	195.36	
1520178914	SMP	1	844.36	187.67	844.36	187.67	
1520187277	SMP	1	839.31	155.79	839.31	155.79	
1520195576	SMP	1	830.02	164.87	830.02	164.87	
1520203910	SMP	1	824.54	142.04	824.54	142.04	
1520212312	SMP	1	827.66	165.63	827.66	165.63	
1520220710	SMP	1	856.82	158.96	856.82	158.96	
1520228920	SMP	1	865.63	190.89	865.63	190.89	
1520237311	SMP	1	849.03	185.33	849.03	185.33	
1520245684	SMP	1	866.53	189.39	866.53	189.39	
1520254044	SMP	1	858.73	191.64	858.73	191.64	
1520262282	SMP	1	862.93	196.80	862.93	196.80	
1520270794	SMP	1	844.49	220.00	844.49	220.00	
1520279052	SMP	1	867.34	196.21	867.34	196.21	
1520287401	SMP	1	877.45	206.15	877.45	206.15	
1520295684	SMP	1	872.37	236.05	872.37	236.05	
1520304067	SMP	1	871.42	228.97	871.42	228.97	
1520312448	SMP	1	878.08	220.02	878.08	220.02	
1520320783	SMP	1	864.08	202.88	864.08	202.88	
1520329022	SMP	1	866.75	193.16	866.75	193.16	
1520337403	SMP	1	870.86	199.89	870.86	199.89	
1520345778	SMP	1	869.47	211.02	869.47	211.02	
1520354025	SMP	1	810.94	284.67	810.94	284.67	
1520362448	SMP	1	761.42	252.14	761.42	252.14	
1520370789	SMP	1	674.60	227.08	674.60	227.08	
1520379141	SMP	1	701.92	233.89	701.92	233.89	
1520387401	SMP	1	724.91	217.07	724.91	217.07	
1520395756	SMP	1	716.11	213.38	716.11	213.38	
1520404149	SMP	1	702.02	222.43	702.02	222.43	
1520412602	SMP	1	714.15	209.75	714.15	209.75	
1520420800	SMP	1	712.36	200.44	712.36	200.44	
1520429168	SMP	1	711.02	175.26	711.02	175.26	
1520437573	SMP	1	718.73	191.57	718.73	191.57	
