## [BeGaze]
## Converted from:	C:\Program Files\SMI\Experiment Suite 360\Experiment Center 2\Results\cogaid_rapidRead_1_8\P06-eye_data.idf
## Date:	28.03.2013 15:01:04
## Version:	BeGaze 3.2.28
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	1190
## Reversed:	none
## [Run]
## Subject:	P06
## Description:	Run1
## [Calibration]
## Calibration Type:	5-point
## Calibration Area:	1680	1050
## Calibration Point 0:	Position(840;525)
## Calibration Point 1:	Position(420;105)
## Calibration Point 2:	Position(1512;262)
## Calibration Point 3:	Position(1260;945)
## Calibration Point 4:	Position(167;787)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1140-06110-SMU
## Operating System :	5.1
## IView X Version:	2.7.13
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR
##
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]
1492267659	SMP	1	994.76	536.94	994.76	536.94	
1492275932	SMP	1	990.57	537.10	990.57	537.10	
1492284282	SMP	1	999.95	537.92	999.95	537.92	
1492292644	SMP	1	998.16	539.19	998.16	539.19	
1492301193	SMP	1	996.94	540.07	996.94	540.07	
1492309315	SMP	1	999.25	538.04	999.25	538.04	
1492317653	SMP	1	1000.66	537.72	1000.66	537.72	
1492326022	SMP	1	992.49	519.54	992.49	519.54	
1492334273	SMP	1	994.09	535.17	994.09	535.17	
1492342635	SMP	1	995.71	531.01	995.71	531.01	
1492351032	SMP	1	995.29	531.75	995.29	531.75	
1492359398	SMP	1	996.34	524.89	996.34	524.89	
1492367625	SMP	1	997.64	518.81	997.64	518.81	
1492376042	SMP	1	992.63	520.97	992.63	520.97	
1492384436	SMP	1	966.00	522.22	966.00	522.22	
1492392747	SMP	1	983.42	518.79	983.42	518.79	
1492401059	SMP	1	1000.03	520.28	1000.03	520.28	
1492409412	SMP	1	999.46	517.97	999.46	517.97	
1492417763	SMP	1	1004.65	516.85	1004.65	516.85	
1492426145	SMP	1	1008.13	512.93	1008.13	512.93	
1492434446	SMP	1	1014.96	505.78	1014.96	505.78	
1492442734	SMP	1	1014.10	507.74	1014.10	507.74	
1492451149	SMP	1	974.51	474.00	974.51	474.00	
1492459371	SMP	1	972.04	497.11	972.04	497.11	
1492467819	SMP	1	967.52	489.05	967.52	489.05	
1492476173	SMP	1	972.52	488.43	972.52	488.43	
1492484547	SMP	1	969.37	476.47	969.37	476.47	
1492492765	SMP	1	962.34	481.68	962.34	481.68	
1492501181	SMP	1	952.88	477.43	952.88	477.43	
1492509512	SMP	1	938.14	469.48	938.14	469.48	
1492517911	SMP	1	927.85	472.91	927.85	472.91	
1492526143	SMP	1	937.16	470.21	937.16	470.21	
1492534500	SMP	1	931.07	464.21	931.07	464.21	
1492542927	SMP	1	942.75	467.18	942.75	467.18	
1492551311	SMP	1	939.61	469.17	939.61	469.17	
1492559531	SMP	1	919.99	469.13	919.99	469.13	
1492567887	SMP	1	914.32	471.72	914.32	471.72	
1492576266	SMP	1	927.09	473.24	927.09	473.24	
1492584526	SMP	1	914.73	459.15	914.73	459.15	
1492592941	SMP	1	921.11	457.97	921.11	457.97	
1492601309	SMP	1	916.61	457.25	916.61	457.25	
1492609673	SMP	1	924.61	450.35	924.61	450.35	
1492617889	SMP	1	924.54	451.82	924.54	451.82	
1492626305	SMP	1	926.51	442.29	926.51	442.29	
1492634645	SMP	1	901.52	439.90	901.52	439.90	
1492642999	SMP	1	924.15	456.94	924.15	456.94	
1492651301	SMP	1	920.32	444.33	920.32	444.33	
1492659640	SMP	1	921.35	442.06	921.35	442.06	
1492667967	SMP	1	913.53	454.66	913.53	454.66	
1492676432	SMP	1	999.59	453.04	999.59	453.04	
1492684626	SMP	1	1104.29	503.38	1104.29	503.38	
1492693016	SMP	1	1139.90	541.38	1139.90	541.38	
1492701378	SMP	1	1139.00	537.71	1139.00	537.71	
1492709798	SMP	1	1156.25	538.19	1156.25	538.19	
1492718033	SMP	1	1159.73	549.16	1159.73	549.16	
1492726410	SMP	1	1163.44	555.17	1163.44	555.17	
1492734748	SMP	1	1124.70	560.87	1124.70	560.87	
1492743011	SMP	1	1118.45	554.92	1118.45	554.92	
1492751415	SMP	1	1141.74	565.42	1141.74	565.42	
1492759768	SMP	1	1144.55	562.25	1144.55	562.25	
1492768127	SMP	1	1160.04	570.19	1160.04	570.19	
1492776402	SMP	1	1147.76	567.60	1147.76	567.60	
1492784813	SMP	1	1141.85	573.63	1141.85	573.63	
1492793139	SMP	1	1141.19	569.86	1141.19	569.86	
1492801549	SMP	1	1110.41	567.61	1110.41	567.61	
1492809776	SMP	1	1094.37	564.29	1094.37	564.29	
1492818166	SMP	1	1109.65	569.52	1109.65	569.52	
1492826498	SMP	1	1082.66	566.48	1082.66	566.48	
1492834933	SMP	1	1096.72	565.59	1096.72	565.59	
1492843107	SMP	1	1107.79	565.88	1107.79	565.88	
1492851506	SMP	1	1111.45	558.74	1111.45	558.74	
1492859912	SMP	1	1124.55	556.41	1124.55	556.41	
1492868210	SMP	1	1133.13	550.03	1133.13	550.03	
1492876541	SMP	1	1114.37	551.84	1114.37	551.84	
1492884893	SMP	1	1113.24	554.10	1113.24	554.10	
1492893254	SMP	1	1123.03	552.36	1123.03	552.36	
1492901519	SMP	1	1127.79	554.24	1127.79	554.24	
1492909964	SMP	1	1132.24	554.40	1132.24	554.40	
1492918283	SMP	1	1133.86	554.84	1133.86	554.84	
1492926663	SMP	1	1145.25	559.52	1145.25	559.52	
1492934886	SMP	1	1138.93	593.19	1138.93	593.19	
1492943302	SMP	1	1144.21	587.95	1144.21	587.95	
1492951664	SMP	1	1137.90	582.86	1137.90	582.86	
1492960011	SMP	1	1143.08	592.92	1143.08	592.92	
1492968222	SMP	1	1145.49	585.51	1145.49	585.51	
1492976660	SMP	1	1142.62	584.37	1142.62	584.37	
1492985036	SMP	1	1143.09	576.65	1143.09	576.65	
1492993435	SMP	1	1141.56	574.54	1141.56	574.54	
1493001677	SMP	1	1137.93	597.99	1137.93	597.99	
1493010035	SMP	1	1134.72	575.12	1134.72	575.12	
1493018344	SMP	1	1142.80	573.87	1142.80	573.87	
1493026672	SMP	1	1136.46	577.07	1136.46	577.07	
1493035012	SMP	1	1137.30	584.21	1137.30	584.21	
1493043338	SMP	1	1126.91	581.86	1126.91	581.86	
1493051796	SMP	1	1131.86	580.73	1131.86	580.73	
1493060016	SMP	1	1123.98	573.58	1123.98	573.58	
1493068363	SMP	1	1118.78	573.72	1118.78	573.72	
1493076791	SMP	1	1113.09	573.74	1113.09	573.74	
1493085168	SMP	1	1108.61	574.03	1108.61	574.03	
1493093377	SMP	1	1117.16	576.15	1117.16	576.15	
1493101798	SMP	1	1119.04	585.15	1119.04	585.15	
1493110166	SMP	1	1113.55	589.29	1113.55	589.29	
1493118491	SMP	1	1105.76	585.33	1105.76	585.33	
1493126772	SMP	1	1090.97	581.63	1090.97	581.63	
1493135096	SMP	1	1096.11	587.80	1096.11	587.80	
1493143459	SMP	1	1104.52	595.84	1104.52	595.84	
1493151775	SMP	1	1108.43	593.81	1108.43	593.81	
1493160138	SMP	1	1102.73	586.60	1102.73	586.60	
1493168458	SMP	1	1097.07	579.59	1097.07	579.59	
1493176916	SMP	1	1088.14	597.40	1088.14	597.40	
1493185181	SMP	1	1110.50	585.78	1110.50	585.78	
1493193504	SMP	1	1105.98	578.48	1105.98	578.48	
1493201889	SMP	1	1106.45	578.75	1106.45	578.75	
1493210251	SMP	1	1110.20	579.66	1110.20	579.66	
1493218506	SMP	1	1114.67	577.39	1114.67	577.39	
1493226885	SMP	1	1115.80	577.86	1115.80	577.86	
1493235302	SMP	1	1083.79	573.73	1083.79	573.73	
1493243630	SMP	1	1073.06	568.13	1073.06	568.13	
1493251916	SMP	1	1085.58	570.16	1085.58	570.16	
1493260248	SMP	1	1076.25	576.50	1076.25	576.50	
1493268632	SMP	1	1074.02	577.32	1074.02	577.32	
1493276915	SMP	1	1070.49	576.50	1070.49	576.50	
1493285261	SMP	1	1063.61	584.24	1063.61	584.24	
1493293589	SMP	1	1087.20	589.01	1087.20	589.01	
1493302040	SMP	1	1097.11	590.53	1097.11	590.53	
1493310284	SMP	1	1074.30	587.01	1074.30	587.01	
1493318633	SMP	1	1069.08	579.98	1069.08	579.98	
1493327110	SMP	1	1079.63	579.45	1079.63	579.45	
1493335367	SMP	1	1079.33	574.74	1079.33	574.74	
1493343672	SMP	1	1081.96	584.08	1081.96	584.08	
1493352049	SMP	1	1085.31	578.77	1085.31	578.77	
1493360400	SMP	1	1084.76	582.75	1084.76	582.75	
1493368751	SMP	1	1085.85	579.10	1085.85	579.10	
1493377022	SMP	1	1088.70	573.80	1088.70	573.80	
1493385374	SMP	1	1090.44	571.73	1090.44	571.73	
1493393798	SMP	1	1087.83	564.73	1087.83	564.73	
1493402150	SMP	1	1086.39	581.15	1086.39	581.15	
1493410402	SMP	1	1091.28	608.91	1091.28	608.91	
1493418704	SMP	1	1089.81	588.99	1089.81	588.99	
1493427137	SMP	1	1092.16	603.05	1092.16	603.05	
1493435378	SMP	1	1092.06	582.33	1092.06	582.33	
1493443764	SMP	1	1086.71	582.57	1086.71	582.57	
1493452130	SMP	1	1094.07	587.94	1094.07	587.94	
1493460514	SMP	1	1091.16	568.76	1091.16	568.76	
1493468745	SMP	1	1100.09	585.20	1100.09	585.20	
1493477245	SMP	1	1099.19	598.69	1099.19	598.69	
1493485537	SMP	1	1090.70	592.39	1090.70	592.39	
1493493872	SMP	1	1098.76	589.44	1098.76	589.44	
1493502131	SMP	1	1091.24	578.22	1091.24	578.22	
1493510572	SMP	1	1101.10	570.48	1101.10	570.48	
1493518894	SMP	1	1093.44	589.57	1093.44	589.57	
1493527200	SMP	1	1088.24	605.20	1088.24	605.20	
1493535485	SMP	1	1088.74	593.86	1088.74	593.86	
1493543836	SMP	1	1100.76	592.62	1100.76	592.62	
1493552297	SMP	1	1079.60	591.51	1079.60	591.51	
1493560501	SMP	1	1085.37	595.64	1085.37	595.64	
1493568908	SMP	1	1249.25	629.40	1249.25	629.40	
1493577216	SMP	1	1231.49	919.51	1231.49	919.51	
1493585671	SMP	1	0.00	0.00	0.00	0.00	
1493593883	SMP	1	0.00	0.00	0.00	0.00	
1493602282	SMP	1	0.00	0.00	0.00	0.00	
1493610692	SMP	1	0.00	0.00	0.00	0.00	
1493619000	SMP	1	0.00	0.00	0.00	0.00	
1493627203	SMP	1	0.00	0.00	0.00	0.00	
1493635669	SMP	1	0.00	0.00	0.00	0.00	
1493644010	SMP	1	0.00	0.00	0.00	0.00	
1493652372	SMP	1	0.00	0.00	0.00	0.00	
1493660619	SMP	1	0.00	0.00	0.00	0.00	
1493669019	SMP	1	0.00	0.00	0.00	0.00	
1493677362	SMP	1	0.00	0.00	0.00	0.00	
1493685641	SMP	1	0.00	0.00	0.00	0.00	
1493693999	SMP	1	0.00	0.00	0.00	0.00	
1493702378	SMP	1	0.00	0.00	0.00	0.00	
1493710780	SMP	1	0.00	0.00	0.00	0.00	
1493719038	SMP	1	0.00	0.00	0.00	0.00	
1493727393	SMP	1	0.00	0.00	0.00	0.00	
1493735758	SMP	1	0.00	0.00	0.00	0.00	
1493744129	SMP	1	0.00	0.00	0.00	0.00	
1493752411	SMP	1	0.00	0.00	0.00	0.00	
1493760746	SMP	1	1715.61	1149.24	1715.61	1149.24	
1493769080	SMP	1	809.94	633.91	809.94	633.91	
1493777500	SMP	1	841.68	636.74	841.68	636.74	
1493785742	SMP	1	941.59	521.02	941.59	521.02	
1493794136	SMP	1	1027.64	557.03	1027.64	557.03	
1493802541	SMP	1	1101.50	544.06	1101.50	544.06	
1493810883	SMP	1	1013.12	493.10	1013.12	493.10	
1493819130	SMP	1	984.12	531.42	984.12	531.42	
1493827487	SMP	1	985.12	503.40	985.12	503.40	
1493835905	SMP	1	991.32	495.69	991.32	495.69	
1493844103	SMP	1	985.07	484.81	985.07	484.81	
1493852526	SMP	1	1112.06	552.72	1112.06	552.72	
1493860887	SMP	1	1099.45	555.70	1099.45	555.70	
1493869226	SMP	1	1099.75	549.63	1099.75	549.63	
1493877528	SMP	1	1102.88	554.98	1102.88	554.98	
1493885894	SMP	1	1093.58	551.96	1093.58	551.96	
1493894247	SMP	1	1099.28	568.64	1099.28	568.64	
1493902650	SMP	1	1094.62	567.10	1094.62	567.10	
1493910892	SMP	1	1089.67	561.58	1089.67	561.58	
1493919223	SMP	1	1023.14	529.77	1023.14	529.77	
1493927640	SMP	1	1009.71	554.82	1009.71	554.82	
1493936000	SMP	1	1002.42	559.03	1002.42	559.03	
1493944240	SMP	1	994.27	550.82	994.27	550.82	
1493952666	SMP	1	990.24	550.89	990.24	550.89	
1493960993	SMP	1	984.95	539.17	984.95	539.17	
1493969243	SMP	1	991.76	529.83	991.76	529.83	
1493977640	SMP	1	989.38	527.74	989.38	527.74	
1493986040	SMP	1	987.84	539.78	987.84	539.78	
1493994381	SMP	1	989.92	561.22	989.92	561.22	
1494002657	SMP	1	982.33	539.99	982.33	539.99	
1494010990	SMP	1	981.42	533.88	981.42	533.88	
1494019334	SMP	1	984.34	519.60	984.34	519.60	
1494027732	SMP	1	980.09	523.09	980.09	523.09	
1494036039	SMP	1	982.12	524.93	982.12	524.93	
1494044386	SMP	1	983.45	538.69	983.45	538.69	
1494052779	SMP	1	977.32	536.60	977.32	536.60	
1494061076	SMP	1	985.97	526.36	985.97	526.36	
1494069414	SMP	1	987.64	531.35	987.64	531.35	
1494077745	SMP	1	987.35	558.13	987.35	558.13	
1494086121	SMP	1	991.25	544.51	991.25	544.51	
1494094365	SMP	1	997.62	537.58	997.62	537.58	
1494102783	SMP	1	997.55	532.89	997.55	532.89	
1494111153	SMP	1	998.77	542.25	998.77	542.25	
1494119476	SMP	1	1006.96	556.69	1006.96	556.69	
1494127763	SMP	1	991.31	555.81	991.31	555.81	
1494136062	SMP	1	1005.53	555.22	1005.53	555.22	
1494144535	SMP	1	1008.65	570.66	1008.65	570.66	
1494152876	SMP	1	1005.08	537.92	1005.08	537.92	
1494161112	SMP	1	1012.24	551.81	1012.24	551.81	
1494169458	SMP	1	1013.56	557.94	1013.56	557.94	
1494177896	SMP	1	1007.04	564.49	1007.04	564.49	
1494186255	SMP	1	1010.24	555.41	1010.24	555.41	
1494194535	SMP	1	1007.12	565.22	1007.12	565.22	
1494202884	SMP	1	918.55	387.17	918.55	387.17	
1494211204	SMP	1	899.15	320.95	899.15	320.95	
1494219617	SMP	1	905.17	359.84	905.17	359.84	
1494227858	SMP	1	903.64	190.03	903.64	190.03	
1494236304	SMP	1	905.96	292.72	905.96	292.72	
1494244615	SMP	1	850.04	319.18	850.04	319.18	
1494253057	SMP	1	912.52	466.31	912.52	466.31	
1494261235	SMP	1	884.99	467.35	884.99	467.35	
1494269582	SMP	1	895.68	289.33	895.68	289.33	
1494278018	SMP	1	899.30	277.02	899.30	277.02	
1494286243	SMP	1	991.93	517.81	991.93	517.81	
1494294567	SMP	1	901.64	525.92	901.64	525.92	
1494303018	SMP	1	971.65	491.77	971.65	491.77	
1494311400	SMP	1	970.82	511.11	970.82	511.11	
1494319599	SMP	1	967.41	542.86	967.41	542.86	
1494328056	SMP	1	936.47	548.56	936.47	548.56	
1494336358	SMP	1	959.34	490.70	959.34	490.70	
1494344726	SMP	1	980.34	521.43	980.34	521.43	
1494353034	SMP	1	979.45	511.44	979.45	511.44	
1494361397	SMP	1	983.00	531.45	983.00	531.45	
1494369742	SMP	1	954.34	536.57	954.34	536.57	
1494378124	SMP	1	970.08	500.52	970.08	500.52	
1494386398	SMP	1	986.79	498.92	986.79	498.92	
1494394738	SMP	1	1069.93	709.69	1069.93	709.69	
1494403148	SMP	1	980.62	515.36	980.62	515.36	
1494411361	SMP	1	975.89	513.02	975.89	513.02	
1494419709	SMP	1	994.87	501.14	994.87	501.14	
1494428148	SMP	1	1020.04	652.48	1020.04	652.48	
1494436524	SMP	1	978.97	523.05	978.97	523.05	
1494444795	SMP	1	962.92	531.51	962.92	531.51	
1494453155	SMP	1	953.36	521.50	953.36	521.50	
